document_number,client_id,subscription_ref,dimension_rule,actual_staging_balance,expected_at_cutoff,actual_receipt,expected_receipt,actual_expense,expected_expense,excluded_future_balance,excluded_future_rows,latest_register_movement
00000121948,000049718,96A88B0A7C341C3444D2ECCD5E1EE07C,cycle,0,0,0,0,0,0,0,0,
00000122091,000035602,B4225975FE7B7A6741C9B74E6BD9E356,subrent,0,0,12,12,12,12,0,0,2024-05-08 10:14:59
00000122138,000051034,B04FCE8840693ECC4A580C677044D29D,subrent,0,0,8,8,8,8,0,0,2024-05-07 12:08:53
00000122197,000012535,AD6BDB499D1080724252DE46848A55CE,subrent,0,0,12,12,12,12,0,0,2024-05-28 00:00:00
00000122199,000028874,ADF033AB0081E8484F1E9A2034B3310C,subrent,0,0,15,15,15,15,0,0,2024-05-16 10:00:00
00000122263,000036376,B14ED2AB17416E70497D525CEF9EAF93,subrent,0,0,12,12,12,12,0,0,2024-05-16 11:19:04
00000122271,000004751,9229F45A67E2DC0443F2E371FF3A3B37,subrent,0,0,12,12,12,12,0,0,2024-05-15 11:04:33
00000122295,000023964,BCC36DA249C8CAD74B245DF6A408C3A2,subrent,0,0,12,12,12,12,0,0,2024-06-06 00:00:00
00000122458,000019216,8BAC99E3FBDA01874CD2A609FD1425BB,subrent,0,0,15,15,15,15,0,0,2024-05-25 00:00:00
00000122558,000025666,94702A72B7D1CBB8485F840B6837342C,subrent,0,0,15,15,15,15,0,0,2024-05-27 00:00:00
00000122657,000002359,8D8268CF0D4D6C3C40E6EEEB57A41D75,subrent,0,0,15,15,15,15,0,0,2024-06-14 00:00:00
00000122791,000024568,AEB0898C92A09AAE4CE9363D44834A34,subrent,0,0,12,12,12,12,0,0,2024-05-31 12:50:29
00000122814,000029830,8B952AD4D63190D34E64DE426E010181,subrent,0,0,15,15,15,15,0,0,2024-06-05 00:00:00
00000122893,000051034,9869243A31F123554D4ADFB638205800,subrent,0,0,12,12,12,12,0,0,2024-06-04 11:59:25
00000122916,000035602,80DC9E9EA7B13A27494954F44E68A527,subrent,0,0,12,12,12,12,0,0,2024-06-03 10:04:39
00000123021,000028600,AFA5771A85595DCB4533EBD5299E3E47,subrent,0,0,12,12,12,12,0,0,2024-06-05 14:23:50
00000123074,000004751,B81BFCBD9A7D0F4B47C9226BA67A0CAB,subrent,0,0,12,12,12,12,0,0,2024-06-14 11:05:04
00000123111,000036376,A5344EF9F0780F01472402EFCA2DB5AD,subrent,0,0,12,12,12,12,0,0,2024-06-18 00:00:00
00000123131,000028874,ABCCDCA52B087209464CBF88D5A8FB69,subrent,0,0,15,15,15,15,0,0,2024-07-03 00:00:00
00000123138,000029541,B42EDCF1309A79AE4607A8E1A9A7C63F,subrent,0,0,12,12,12,12,0,0,2024-06-27 10:05:45
00000123199,000002359,8C8683F260DB4CAE4EB39ADEA91DFCA7,subrent,0,0,15,15,15,15,0,0,2024-06-21 00:00:00
00000123399,000019216,9C8C92FA3CD13BB5443539DA76C1E588,subrent,0,0,15,15,15,15,0,0,2024-06-30 00:00:00
00000123485,000053489,A6FC64AFD97E9CCB4F6E19FA0A612BE0,subrent,0,0,15,15,15,15,0,0,2024-07-01 00:00:00
00000123518,000025666,A4C8BEB2DC097DA14ACC1166E9D3504E,subrent,0,0,15,15,15,15,0,0,2024-07-03 00:00:00
00000123520,000012535,B015CB85D11C90934C8AFFEF356F22B5,subrent,0,0,12,12,12,12,0,0,2024-07-01 07:40:16
00000123526,000024568,B58507780E979A084796725571275DB4,subrent,0,0,14,14,14,14,0,0,2024-07-05 10:01:07
00000123567,000029830,842065260046F57647A487D6FC283C76,subrent,0,0,15,15,15,15,0,0,2024-07-05 00:00:00
00000123582,000035602,9D3743AF7B314FFC4203044FFC35B771,subrent,0,0,12,12,12,12,0,0,2024-06-28 10:08:57
00000123596,000051034,89392B1B737E9A1C44B6D9B4FFC5546C,subrent,0,0,8,8,8,8,0,0,2024-07-04 11:43:58
00000123613,000023964,BE9F940A1F99C47C4A8CB1CED59672DA,subrent,0,0,12,12,12,12,0,0,2024-07-04 13:41:37
00000123680,000028600,B2CECCAF7E92A1E54276475D1A2234A6,subrent,0,0,12,12,12,12,0,0,2024-07-19 14:50:32
00000123769,000002359,BCB55788E7272D3D4CCA7028478FB0B8,subrent,0,0,12,12,12,12,0,0,2024-07-20 00:00:00
00000123825,000004751,BBFABFF5AF4F4D1A43B5ED8FE6AC80C1,subrent,0,0,12,12,12,12,0,0,2024-07-15 11:01:03
00000123904,000036376,83277BE2F576F1E044749EFF82679B59,subrent,0,0,12,12,12,12,0,0,2024-07-20 11:19:10
00000124093,000019216,BB747130F7E27CF2480426110BF3E33F,subrent,0,0,15,15,15,15,0,0,2024-08-01 00:00:00
00000124113,000035487,9AB6390C01F0C47948EE2943DA091B6F,subrent,0,0,12,12,12,12,0,0,2024-07-29 16:41:48
00000124232,000029541,AB62A86AD1CE830F473FDC85A55DB7AD,subrent,0,0,12,12,12,12,0,0,2024-08-01 00:00:00
00000124247,000035602,8DA4158DBE4939264942DF8BE0CF66A4,subrent,0,0,12,12,12,12,0,0,2024-07-22 10:04:54
00000124272,000028874,9FEA1191306C32A9440182490B5CF97A,subrent,0,0,12,12,12,12,0,0,2024-08-03 00:00:00
00000124273,000053489,8D14179E9ADFE0BE4278070F93330E40,subrent,0,0,15,15,15,15,0,0,2024-07-30 09:34:16
00000124279,000025666,86E43C5852DB1CC8413329980E08E09F,subrent,0,0,15,15,15,15,0,0,2024-08-05 00:00:00
00000124282,000012535,91DD212522226B834ECE2F185BE6BEAB,subrent,0,0,12,12,12,12,0,0,2024-07-29 07:40:42
00000124335,000023964,B7BE3CCCBF5765624F46D8A15F1EF27C,subrent,0,0,12,12,12,12,0,0,2024-08-05 00:00:00
00000124344,000029830,BA1E5681DC20085D44254157B627B052,subrent,0,0,15,15,15,15,0,0,2024-08-13 00:00:00
00000124362,000016248,A7387B770AC9B4094083FA183E41605C,subrent,0,0,15,15,15,15,0,0,2024-08-06 12:50:16
00000124374,000051034,BF75FF416304E4004D63090CC04A9DB7,subrent,0,0,8,8,8,8,0,0,2024-07-29 12:02:23
00000124380,000024568,BCBA838C2E9119F541785ED433B24132,subrent,0,0,12,12,12,12,0,0,2024-08-02 08:52:44
00000124478,000002359,B50CF65EAECC92624F97D623EB366DBE,subrent,0,0,12,12,12,12,0,0,2024-08-08 12:00:22
00000124606,000020129,B69B496FAAB564BF4C317B371ADC84AC,subrent,0,0,12,12,12,12,0,0,2024-08-15 00:00:00
00000124635,000061310,893CD391BAEA3F3F4915C23583EDC90F,cycle,0,0,0,0,0,0,0,0,
00000124672,000004751,85D84BDB13CA6EC540E63F6B248EA79D,subrent,0,0,12,12,12,12,0,0,2024-08-14 11:05:55
00000124768,000028600,881C829971453F56415372CE8EB2E213,subrent,0,0,12,12,12,12,0,0,2024-08-14 10:00:43
00000124823,000037760,9DBB130FAC60488943BE4EC3DE87B10A,subrent,0,0,12,12,12,12,0,0,2024-08-21 10:47:40
00000124842,000030955,93F0160E48686C2545CA3E97CE425BDB,subrent,0,0,12,12,12,12,0,0,2024-08-14 20:20:13
00000124849,000036376,94924962E57891BB4A03E6501B8EFCDC,subrent,0,0,12,12,12,12,0,0,2024-08-24 10:24:32
00000124904,000035602,9C3522AE2AB826E44FFB1B8926BDB1C2,subrent,0,0,15,15,15,15,0,0,2024-08-19 09:57:18
00000124929,000029541,9F4A579468FEEC634395259DA8CACE0D,subrent,0,0,12,12,12,12,0,0,2024-08-22 09:36:39
00000124937,000004391,B2D58AEC782B585143A95BAAF807C837,cycle,0,0,0,0,0,0,0,0,
00000124959,000051034,88D08EDC199C4797463DD00548543D11,subrent,0,0,12,12,12,12,0,0,2024-08-26 11:31:17
00000124985,000028874,A6B633023A97FF4540B81D4ECE1A2B47,subrent,0,0,12,12,12,12,0,0,2024-08-28 09:06:46
00000124991,000035487,8DC9122F1DC5FDB14CEE83A2E91A1E13,subrent,0,0,12,12,12,12,0,0,2024-08-26 14:24:34
00000125004,000012535,A997B2B11DA274E84232CA4AF0802FC1,subrent,0,0,12,12,12,12,0,0,2024-08-26 07:37:21
00000125055,000053489,946C9F600E81DED242C2078A3736F06F,subrent,0,0,15,15,15,15,0,0,2024-09-03 00:00:00
00000125094,000019216,A24037585B7398214463D31A518387CD,subrent,0,0,15,15,15,15,0,0,2024-09-05 00:00:00
00000125099,000024568,B6A6E743A71CA4824072EA4ADB121823,subrent,0,0,12,12,12,12,0,0,2024-08-30 09:02:22
00000125103,000025666,99E03D3484A857F94059F59293A310C6,subrent,0,0,12,12,12,12,0,0,2024-09-05 00:00:00
00000125182,000002359,A5787A6F0F1E36484A91BDAEC340D2A8,subrent,0,0,12,12,12,12,0,0,2024-09-07 00:00:00
00000125248,000037760,AC56B3AC2B3D563F4C460318A12E8BC0,subrent,0,0,12,12,12,12,0,0,2024-09-23 10:30:48
00000125324,000064773,AB34050DC8B86F3D4735D605D8CB5EE3,cycle,0,0,0,0,0,0,0,0,
00000125392,000030955,B7E282C0BC4B55F94D106DCCF716B187,subrent,0,0,12,12,12,12,0,0,2024-09-09 07:48:57
00000125417,000023964,88BD9235F967F6B24130149518099F9B,subrent,0,0,8,8,8,8,0,0,2024-09-07 13:47:28
00000125491,000029830,A01CED9D9FE3CFD14624668E3EFEE34D,subrent,0,0,15,15,15,15,0,0,2024-09-15 10:45:19
00000125499,000004751,91F47519E54F35D6447E97730A54208D,subrent,0,0,12,12,12,12,0,0,2024-09-16 16:35:51
00000125509,000028600,B793BDA90329837E4E049A885794FDCA,subrent,0,0,12,12,12,12,0,0,2024-09-16 09:25:44
00000125585,000035602,A21BB6D761C7314F4CDB9565AD159682,subrent,0,0,12,12,12,12,0,0,2024-09-13 16:10:16
00000125655,000029541,A6911075995232A544F22832D4C63C9B,subrent,0,0,12,12,12,12,0,0,2024-09-23 09:06:21
00000125690,000051034,84D9CEA581A99ECE41DF4771190D8AE5,subrent,0,0,8,8,8,8,0,0,2024-09-17 11:16:25
00000125695,000036376,A3573AA54B80B4E741996D9A41886EF5,subrent,0,0,12,12,12,12,0,0,2024-09-24 09:12:02
00000125705,000028874,BCA1EF0371CB4C0A47502A85C3359B3D,subrent,0,0,15,15,15,15,0,0,2024-09-25 09:06:38
00000125715,000012535,9EF281A74621E5A8447BDF0C48EEF96E,subrent,0,0,12,12,12,12,0,0,2024-09-25 07:37:51
00000125721,000035487,BA88C93B58CC81DA484420C0E686D05A,subrent,0,0,15,15,15,15,0,0,2024-09-23 11:44:35
00000125902,000024568,8FD9CBECA5024D52427B5A44700482A1,subrent,0,0,12,12,12,12,0,0,2024-10-14 08:58:44
00000125972,000053489,B2DF20B94034F9614566A4FEAD75274A,subrent,0,0,15,15,15,15,0,0,2024-10-04 00:00:00
00000125982,000025666,BB2F40D5463BA1E840190B2198EDA328,subrent,0,0,15,15,15,15,0,0,2024-10-05 00:00:00
00000125998,000002359,B5F374B1F3FB4C6C4F61F77D1A5F6234,subrent,0,0,15,15,15,15,0,0,2024-10-04 00:00:00
00000126074,000019216,9BF5099333592615421D31B0EC103C88,subrent,0,0,15,15,15,15,0,0,2024-10-06 00:00:00
00000126136,000058800,A52797FCE04BFAF44CCE462D9D6F5C69,cycle,0,0,0,0,0,0,0,0,
00000126137,000023964,8367654B1A00EE374F0324DF897AAA92,subrent,0,0,15,15,15,15,0,0,2024-10-07 00:00:00
00000126268,000030955,845B611EA75E707847C07E3AABD4EAAC,subrent,0,0,12,12,12,12,0,0,2024-10-03 14:12:54
00000126269,000032312,81DF47AF6D174A8D45E1C4C0A32F315A,subrent,0,0,15,15,15,15,0,0,2024-10-13 00:00:00
00000126340,000013059,8B67F91A3E5DF8D842ACC533E813FE9E,subrent,0,0,8,8,8,8,0,0,2024-10-09 09:16:41
00000126461,000035602,910C782BB1997F254882F4394783840F,subrent,0,0,12,12,12,12,0,0,2024-10-05 14:19:08
00000126519,000004751,B6D7A6623098460047DE7CBAEB076584,subrent,0,0,12,12,12,12,0,0,2024-10-14 10:28:34
00000126549,000051034,84C1947E770B6EEC44B7C4345395D73F,subrent,0,0,8,8,8,8,0,0,2024-10-19 00:00:00
00000126632,000058799,B40978CDD8D24F374A6D98B877E99320,cycle,0,0,0,0,0,0,0,0,
00000126685,000028600,BC65CCFADD67A37544EFD280CB1DAEC7,subrent,0,0,12,12,12,12,0,0,2024-10-18 00:00:00
00000126721,000029541,8F7C4005A59834704B51CA396BB10154,subrent,0,0,12,12,12,12,0,0,2024-10-25 00:00:00
00000126726,000037760,AD9C2764F6706628436629606E947256,subrent,0,0,12,12,12,12,0,0,2024-10-16 10:17:57
00000126784,000036376,8F4C0456ED8381C8442B94AF0ED81657,subrent,0,0,12,12,12,12,0,0,2024-10-24 10:18:36
00000126786,000028874,9BD94923B71F1B544E50F15042680161,subrent,0,0,15,15,15,15,0,0,2024-10-25 09:29:30
00000126801,000012535,9972026DEE1710414B5766F52BCDE144,subrent,0,0,12,12,12,12,0,0,2024-10-27 00:00:00
00000126907,000002359,B146F2FC7F2D29254411E3E37ACE277B,subrent,0,0,15,15,15,15,0,0,2024-11-04 00:00:00
00000126964,000007297,B2BC650742EF166E4A38017485B5BF5A,cycle,0,0,8,8,8,8,0,0,2024-11-12 09:00:00
00000127109,000019216,8FB68AACAAA65155467E35C976E6A7F7,subrent,0,0,15,15,15,15,0,0,2024-11-07 00:00:00
00000127128,000035602,95615DE190746BEC4003F310C6D029FB,subrent,0,0,15,15,15,15,0,0,2024-11-02 11:41:52
00000127146,000023964,86231B6CDF9AC642409F490E5E3CA9A3,subrent,0,0,15,15,15,15,0,0,2024-11-01 09:42:35
00000127179,000013059,99636F2CD9EE385545D53871986A172D,subrent,0,0,12,12,12,12,0,0,2024-11-09 00:00:00
00000127227,000025666,88A42F9850E419814657D636A1190F5A,subrent,0,0,15,15,15,15,0,0,2024-11-11 00:00:00
00000127309,000032312,88DCCCA69F44E71346D0C7AAD25DF6B0,subrent,0,0,12,12,12,12,0,0,2024-11-13 16:21:29
00000127329,000030955,B8DC682EA8C75E654D1C7C69698F158E,subrent,0,0,12,12,12,12,0,0,2024-11-08 08:24:45
00000127361,000004751,AE41F87D739284B9432A834A296F9430,subrent,0,0,12,12,12,12,0,0,2024-11-15 11:04:53
00000127362,000024568,B7D795E8DA8A690D491413CCCF1DF52B,subrent,0,0,12,12,12,12,0,0,2024-11-11 09:41:06
00000127528,000028600,8CED71A9709E6B5D46B5FBDD1D8EC5A0,subrent,0,0,12,12,12,12,0,0,2024-11-18 10:02:25
00000127578,000037760,9B413984555CDD4847C0BF9CBC91E720,subrent,0,0,15,15,15,15,0,0,2024-11-20 10:57:24
00000127607,000061310,992CBF9217CC278E4F26875F179E0928,cycle,0,0,12,12,12,12,0,0,2025-01-28 09:00:00
00000127668,000036376,9DFBBED952D6D33241BC887DE487C7B0,subrent,0,0,12,12,12,12,0,0,2024-11-19 08:44:00
00000127716,000028874,9A6465417F1B085746860A9F33DF4F37,subrent,0,0,15,15,15,15,0,0,2024-11-25 12:26:50
00000127717,000029541,80D0E65162D41FA84F1EFFD75E962B7D,subrent,0,0,12,12,12,12,0,0,2024-11-22 09:29:57
00000127744,000012535,AD2C583F3482083B43ECFF04EDB01EB2,subrent,0,0,12,12,12,12,0,0,2024-11-22 07:44:22
00000128124,000023964,AA198EDBF4D57A254CF6FF9773D88410,subrent,0,0,12,12,12,12,0,0,2024-11-28 10:48:17
00000128151,000019216,B143F92DF7D8E2784230A2E96D7154AA,subrent,0,0,15,15,15,15,0,0,2024-12-07 00:00:00
00000128176,000035602,9476EB713B26EF9644BF7CAEB233BFE3,subrent,0,0,15,15,15,15,0,0,2024-11-30 19:00:01
00000128304,000030955,A3859B626144D42F4814CF003D029A19,subrent,0,0,12,12,12,12,0,0,2024-12-06 09:04:01
00000128316,000013059,BD9398D76742D54E4BE5F31D7E39FD09,subrent,0,0,12,12,12,12,0,0,2024-12-11 00:00:00
00000128385,000024568,98113C83E7513368454053E304C5204C,subrent,0,0,12,12,12,12,0,0,2024-12-09 09:41:30
00000128387,000025666,85DAB06B04FBE10E40ED8EAA98751EFC,subrent,0,0,15,15,15,15,0,0,2024-12-13 00:00:00
00000128406,000032312,9A519E16B3406E404C4816B2958AE750,subrent,0,0,12,12,12,12,0,0,2024-12-13 00:00:00
00000128553,000004751,8163D92E0AC932ED4C04F95D1A77D5D1,subrent,0,0,12,12,12,12,0,0,2024-12-13 11:31:42
00000128623,000037760,B6D91C11F84CE6D0419CF4F9C5779AC3,subrent,0,0,15,15,15,15,0,0,2024-12-17 16:00:25
00000128653,000036376,BCF5BBB4C428BDDC478614998A95774C,subrent,0,0,12,12,12,12,0,0,2024-12-19 10:22:37
00000128709,000028600,89C789E75948C5D941CCFDE72127794D,subrent,0,0,12,12,12,12,0,0,2024-12-20 11:35:21
00000128770,000029541,B5E16396D4FA5CF741511A005B13D320,subrent,0,0,12,12,12,12,0,0,2024-12-20 11:07:57
00000128771,000012535,BFBEFD9D839E1FA0426D6262DB9291E2,subrent,0,0,12,12,12,12,0,0,2024-12-25 00:00:00
00000128775,000020129,974B62CD4AF1D87E4E65B13847B60FB2,subrent,0,0,15,15,15,15,0,0,2024-12-12 09:39:42
00000128810,000028874,A33632B9745BECE646DAA3E561717C02,subrent,0,0,15,15,15,15,0,0,2024-12-27 00:00:00
00000129119,000019216,9F14FC7AC099615946A36190CD9BFC17,subrent,0,0,15,15,15,15,0,0,2025-01-07 00:00:00
00000129130,000035602,9ABCE3D3B20EE1324B1D21548BDEDA96,subrent,0,0,12,12,12,12,0,0,2024-12-25 10:07:14
00000129184,000014230,9AF8575214C459984299B53C6EDAE29C,cycle,0,0,12,12,12,12,0,0,2025-03-20 09:00:00
00000129189,000023964,A54E8EA006F2B945476ED68F139FC8E3,subrent,0,0,12,12,12,12,0,0,2025-01-03 00:00:00
00000129386,000013059,80770888D6ED081B465774373EE07D2D,subrent,0,0,8,8,8,8,0,0,2025-01-06 10:25:56
00000129395,000030955,A062A9F926FAD4864D8713D3F271DAB6,subrent,0,0,12,12,12,12,0,0,2025-01-11 00:00:00
00000129435,000032312,B3636C5E5DAF6C694A448C7CAADC3342,subrent,0,0,8,8,8,8,0,0,2025-01-13 00:00:00
00000129445,000025666,A7FA0B174547FE06450CE8F7E8799ECF,subrent,0,0,15,15,15,15,0,0,2025-01-13 00:00:00
00000129481,000024568,BAE8A3EFEDEC7AFB48700FB9C8178D7D,subrent,0,0,12,12,12,12,0,0,2025-01-16 00:00:00
00000129485,000004751,8CF32EEE1ACA698E4CF64562240A79C2,subrent,0,0,12,12,12,12,0,0,2025-01-15 10:19:35
00000129542,000037760,9748B2E0232DF30D47B2309B13674B25,subrent,0,0,15,15,15,15,0,0,2025-01-15 16:03:42
00000129604,000020129,B166DABC06E3A12E41FE1B17084C4C21,subrent,0,0,15,15,15,15,0,0,2025-01-18 10:06:16
00000129653,000036376,B8F3AB8058E9B2ED4E5BED2427AAB4BF,subrent,0,0,8,8,8,8,0,0,2025-01-11 12:35:01
00000129692,000029541,80C1943DAC1318F04BE77276DDF5A480,subrent,0,0,8,8,8,8,0,0,2025-01-17 09:40:53
00000129702,000002359,8D92EE2B29956EA94747E3665F1B1F8B,subrent,0,0,15,15,15,15,0,0,2025-01-23 00:00:00
00000129798,000028600,BC243F84B48F1D5B493C3B67E75DFB28,subrent,0,0,8,8,8,8,0,0,2025-01-13 09:30:19
00000130352,000019216,945FEF40FFD28FDF43DE0892346980DE,subrent,0,0,15,15,15,15,0,0,2025-02-07 00:00:00
00000130371,000035602,847C6AD427C8B8B64C5A94426F6A9B22,subrent,0,0,12,12,12,12,0,0,2025-01-31 10:07:13
00000130429,000012535,BE4DAE5AF8169DA04D9EAEA7FE868E94,subrent,0,0,12,12,12,12,0,0,2025-02-03 10:06:47
00000130451,000013059,8349C907845E757745F188B4C98C82B7,subrent,0,0,8,8,8,8,0,0,2025-02-07 09:39:58
00000130457,000028874,8DCC719F3D4150F4450A0AE6CABBE295,subrent,0,0,15,15,15,15,0,0,2025-01-31 09:05:39
00000130523,000023964,B54DDC2F77A7C4C64531CFF90D66440D,subrent,0,0,12,12,12,12,0,0,2025-02-04 09:02:26
00000130661,000032312,B703C2FCBD0C6E9F4F2978AF4A6D4586,subrent,0,0,12,12,12,12,0,0,2025-02-18 00:00:00
00000130733,000036376,A7643B87B496663D4FA1ED75C1C85325,subrent,0,0,12,12,12,12,0,0,2025-02-11 09:08:20
00000130768,000028600,898045EDAE74295C481BC4F40E838FA0,subrent,0,0,12,12,12,12,0,0,2025-02-15 00:00:00
00000130793,000004751,A40BE64535EE7954420BD4A559ACE7E7,subrent,0,0,12,12,12,12,0,0,2025-02-12 09:59:29
00000130800,000024568,85449D8EEADEE6C7417DD0A3F2776A0C,subrent,0,0,12,12,12,12,0,0,2025-02-12 10:00:31
00000130868,000029541,8443E9F5606025304E5885ADDCEFAFF3,subrent,0,0,12,12,12,12,0,0,2025-02-14 09:22:33
00000130881,000037760,86F22DEEEF9D0A1543AFD3437D39D830,subrent,0,0,15,15,15,15,0,0,2025-02-19 10:36:56
00000131057,000025666,A744D9A1A9B092474F330F7A8CAE2040,subrent,0,0,12,12,12,12,0,0,2025-02-24 00:00:00
00000131113,000061310,AAAFB1024A7CC5244B4850674849C02C,cycle,0,0,12,12,12,12,0,0,2025-04-08 09:00:00
00000131433,000028874,92D766CF3AE5978642CC7FFA5CCB65E8,subrent,0,0,15,15,15,15,0,0,2025-03-03 00:00:00
00000131436,000035602,994EAFD35787685143671C63ED6514A5,subrent,0,0,12,12,12,12,0,0,2025-02-24 10:07:16
00000131485,000019216,B7C482CAE4670D6249178C0796C24601,subrent,0,0,15,15,15,15,0,0,2025-03-07 00:00:00
00000131486,000012535,8C4FF7CA887249FA47B0142E5B6B6907,subrent,0,0,12,12,12,12,0,0,2025-03-03 07:32:48
00000131603,000023964,B893A18B93FC5E5D458C2DEEF7E5FF84,subrent,0,0,12,12,12,12,0,0,2025-03-06 00:00:00
00000131733,000013059,8344CF180FAFB7CA48EC9C16BC5D5690,subrent,0,0,12,12,12,12,0,0,2025-03-10 00:00:00
00000131735,000028600,8F1129402576F85B4FFAE04C3A74BC05,subrent,0,0,12,12,12,12,0,0,2025-03-12 00:00:00
00000131790,000036376,9948A36CE6D8890C49D0DA34528F0541,subrent,0,0,8,8,8,8,0,0,2025-03-01 11:26:21
00000131792,000004751,8E162450CA9A00C945A57449B1C1F51D,subrent,0,0,12,12,12,12,0,0,2025-03-14 00:00:00
00000131822,000024568,AFEA21983E9EF79E44F1F2E46525F3F1,subrent,0,0,12,12,12,12,0,0,2025-03-14 00:00:00
00000131886,000029541,8FC6B78C40038EEB4D417E128126D948,subrent,0,0,12,12,12,12,0,0,2025-03-12 09:32:33
00000131913,000032312,91AFE85CB1FD49B4440ADA71F982B67B,subrent,0,0,12,12,12,12,0,0,2025-03-17 00:00:00
00000132078,000020129,A026A2361CA253F1412C60A7B61CACED,subrent,0,0,15,15,15,15,0,0,2025-03-20 08:00:00
00000132182,000037760,8729A9A907BE803B40442DD6D01F2501,subrent,0,0,15,15,15,15,0,0,2025-03-21 13:00:16
00000132258,000025666,9E11BEDE53F000E44BF40B33B6416408,subrent,0,0,12,12,12,12,0,0,2025-03-26 00:00:00
00000132369,000035602,AD8BA5AEA23FECAF453789B7C000D784,subrent,0,0,15,15,15,15,0,0,2025-03-26 14:17:46
00000132478,000019216,8C41D71B8A6876BB4395FBCCA45C33A2,subrent,0,0,15,15,15,15,0,0,2025-04-07 00:00:00
00000132485,000028874,BB9FEBA17F9FCBEB44ABD261E5F4142D,subrent,0,0,15,15,15,15,0,0,2025-03-28 09:03:50
00000132487,000012535,9B1B6E92A2CB8D1447DA7CB03C5A48F0,subrent,0,0,12,12,12,12,0,0,2025-03-31 07:51:44
00000132811,000013059,87A818F01C84923742F764DB74A32BA6,subrent,0,0,12,12,12,12,0,0,2025-04-07 11:00:37
00000132842,000028600,A17FAF758AB530A74D19A5E0BD41252C,subrent,0,0,12,12,12,12,0,0,2025-04-09 09:38:13
00000132846,000014230,A1FBB77E582A836B48F9093B40888BCC,cycle,0,0,12,12,12,12,0,0,2025-05-15 09:00:00
00000132902,000004751,BFDE577635C5D80C4C3DE34CC93CB13E,subrent,0,0,12,12,12,12,0,0,2025-04-09 10:02:42
00000133010,000029541,B7551F08CA6D67F244BBD0EA7EEDDB02,subrent,0,0,12,12,12,12,0,0,2025-04-11 09:59:52
00000133018,000024568,A6E7ECA7413F7F5A403B2D639E8D9FA6,subrent,0,0,12,12,12,12,0,0,2025-04-17 00:00:00
00000133203,000020129,8B9989D137045BD3475EAA4B3707F65C,subrent,0,0,15,15,15,15,0,0,2025-04-17 09:29:48
00000133244,000061310,B79939E7D1226C4C4F0FFF7D3E1A18B2,cycle,0,0,12,12,12,12,0,0,2025-06-28 09:30:00
00000133284,000023964,B14D20382BE0D5464D8196D54C5E7CE5,subrent,0,0,12,12,12,12,0,0,2025-04-17 09:21:20
00000133304,000037760,97981167E06D2E5F4F9002A5B5CE0487,subrent,0,0,15,15,15,15,0,0,2025-04-15 14:48:36
00000133392,000036376,B98EE7768AAE46F840243629914A7B4B,subrent,0,0,12,12,12,12,0,0,2025-04-24 09:14:10
00000133508,000025666,9744E5885A0E90F34CC7058CDA64C85B,subrent,0,0,12,12,12,12,0,0,2025-04-29 00:00:00
00000133613,000035602,8C434B494727C3034B05B915A1AADD13,subrent,0,0,12,12,12,12,0,0,2025-04-16 10:07:58
00000133744,000028874,914E290DB8A85CB040931FEE47F58C34,subrent,0,0,15,15,15,15,0,0,2025-04-28 09:35:02
00000133846,000058800,8748913A69E30427426CC7C996AE74E4,cycle,0,0,12,12,12,12,0,0,2025-10-18 10:00:00
00000133855,000058799,B9A0A1F09F0D6D014E913C2EA5AA37F5,cycle,0,0,12,12,12,12,0,0,2026-01-02 11:00:00
00000133873,000012535,8891FB9EEBCADE5145BE23C26209D213,subrent,0,0,8,8,8,8,0,0,2025-05-02 09:03:23
00000133877,000019216,A7F0436BB1FE420249C34DB16D937965,subrent,0,0,15,15,15,15,0,0,2025-05-07 00:00:00
00000134005,000028600,8AE51F6E82560FBC4F4F55FDB23D3308,subrent,0,0,8,8,8,8,0,0,2025-05-05 09:34:14
00000134060,000004751,A0D5B6606F2E48D143DFA99AB7EB0D8D,subrent,0,0,12,12,12,12,0,0,2025-05-07 10:10:45
00000134074,000013059,9255E003CEECF5D84F383FB7D60ED0CC,subrent,0,0,12,12,12,12,0,0,2025-05-07 09:12:05
00000134150,000029541,AB1F94992DE154754844653DCE71EAFC,subrent,0,0,8,8,8,8,0,0,2025-05-12 09:07:28
00000134245,000037760,A2145CCB7C4366FA49911601D6327E8E,subrent,0,0,15,15,15,15,0,0,2025-05-14 10:51:33
00000134312,000024568,AA2F13EC8BBACF1449777D440A010C23,subrent,0,0,12,12,12,12,0,0,2025-05-14 09:58:05
00000134314,000020129,94F0742D5BA6AD43438456223FFA206C,subrent,0,0,15,15,15,15,0,0,2025-05-16 09:34:09
00000134351,000023964,AE246A10E3EAFF05412352964540C501,subrent,0,0,12,12,12,12,0,0,2025-05-15 10:02:40
00000134495,000035602,B80E6CAA0225E2F84863BD53C466F7E5,subrent,0,0,15,15,15,15,0,0,2025-05-14 14:25:25
00000134549,000059097,96BBBBB53C6DEE064602C9C3FFBADB95,subrent,0,0,12,12,12,12,0,0,2025-05-16 18:00:42
00000134643,000036376,9CC229830FAB28D741614A7767FF3805,subrent,0,0,12,12,12,12,0,0,2025-05-22 10:17:22
00000134708,000028874,B0632DE34054FB7C4EAEB3E2CD595BFC,subrent,0,0,8,8,8,8,0,0,2025-05-23 09:04:04
