url,clubs,live_name,source_name,source_cell,source_price,source_number_format,source_xml_value,live_prices,classification,match_basis,catalog_active_purchases,catalog_total_purchases
https://fitnes-imperiya.fitbase.io/ticket/update?id=363,Столица,УЛЬТРА 12 месяцев + 2 месяца заморозки в подарок (Ровио),УЛЬТРА 12 месяцев + 2 месяца заморозки в подарок (Ровио),C116,14990,"#,##0.00",14990,14.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=364,Столица,УЛЬТРА 12 месяцев + подарок,УЛЬТРА 12 месяцев + подарок,C117,11990,"#,##0.00",11990,11.0,thousands_prefix,exact_name,55,72
https://fitnes-imperiya.fitbase.io/ticket/update?id=365,Столица,УЛЬТРА 6 месяцев + 3 месяца в подарок,УЛЬТРА 6 месяцев + 3 месяца в подарок,C118,14990,"#,##0.00",14990,14.0,thousands_prefix,exact_name,0,4
https://fitnes-imperiya.fitbase.io/ticket/update?id=366,Столица,УЛЬТРА 9 месяцев (подарок),УЛЬТРА 9 месяцев (подарок),C119,10990,"#,##0.00",10990,14.0,other,exact_name,17,51
https://fitnes-imperiya.fitbase.io/ticket/update?id=367,Столица,"Холодные 13 900,00 МУЛЬТИ 24 месяца","Холодные 13 900,00 МУЛЬТИ 24 месяца",C121,13900,"#,##0.00",13900,13.0,thousands_prefix,exact_name,0,6
https://fitnes-imperiya.fitbase.io/ticket/update?id=368,Столица,"Холодные 9 900,00 УЛЬТРА 12 месяцев","Холодные 9 900,00 УЛЬТРА 12 месяцев",C123,9900,"#,##0.00",9900,9.0,thousands_prefix,exact_name,0,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=369,Столица,Членство детская йога,Членство детская йога,C124,0,"#,##0.00",0,0.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=372,"Гоголевский, Промышленная, Ровио, Столица",Абонемент тест,,,,,,3100.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=375,"Гоголевский, Промышленная, Ровио, Столица",тест,,,,,,15000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=381,Столица,"Тариф Дневной. Вступительный взнос 1 500, ежемесячно 1 500",,,,,,3000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=389,Столица,"Тариф Сетевой. Вступительный взнос 1 500, ежемесячно 2 000",,,,,,3500.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=392,Столица,Годовой,,,,,,19000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=393,"Гоголевский, Промышленная, Ровио, Столица",Подписка тест,,,,,,50.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=394,"Гоголевский, Промышленная, Ровио, Столица",Подписка тест2,,,,,,50.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=395,"Гоголевский, Промышленная, Ровио, Столица",Подписка тест3,,,,,,50.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=396,"Гоголевский, Промышленная, Ровио, Столица",ТЕСТ 03.09,,,,,,10.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=397,"Гоголевский, Промышленная, Ровио, Столица",тест 03.09(2),,,,,,15.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=398,"Гоголевский, Промышленная, Ровио, Столица",ТЕСТ 03.09 (3),,,,,,16.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=399,"Гоголевский, Промышленная, Ровио, Столица",Тест 04.09,,,,,,20.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=400,"Гоголевский, Промышленная, Ровио, Столица",Подписка месяц тест,,,,,,11.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=428,"Гоголевский, Промышленная, Ровио, Столица","Тариф Сетевой. Вступительный взнос 1 000, ежемесячно 2 000",,,,,,3000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=432,Столица,"Тариф Дневной. Вступительный взнос 1 000, ежемесячно 1 500",,,,,,2500.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=433,Столица,"Тариф Клубный. Вступительный взнос 1 000, ежемесячно 1 800",,,,,,2800.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=434,Столица,"Тариф Клубный. Вступительный взнос 1 500, ежемесячно 1 800",,,,,,2800.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=1,Гоголевский,Абонемент 10 ДНЕЙ,Абонемент 10 ДНЕЙ,C3,0,"#,##0.00",0,0.0,equal,exact_name,0,82
https://fitnes-imperiya.fitbase.io/ticket/update?id=2,Гоголевский,Абонемент 2 недели Фитнес,Абонемент 2 недели Фитнес,C5,490,"#,##0.00",490,490.0,equal,exact_name,0,219
https://fitnes-imperiya.fitbase.io/ticket/update?id=3,Гоголевский,Абонемент в солярий на 100 минут,Абонемент в солярий на 100 минут,C6,2000,"#,##0.00",2000,2000.0,equal,exact_name,0,439
https://fitnes-imperiya.fitbase.io/ticket/update?id=4,Гоголевский,Абонемент в солярий на 100+50 минут,Абонемент в солярий на 100+50 минут,C7,1200,"#,##0.00",1200,1200.0,equal,exact_name,0,82
https://fitnes-imperiya.fitbase.io/ticket/update?id=5,Гоголевский,Абонемент в солярий на 50 + 50 минут,Абонемент в солярий на 50 + 50 минут,C8,900,"#,##0.00",900,900.0,equal,exact_name,0,95
https://fitnes-imperiya.fitbase.io/ticket/update?id=6,Гоголевский,Абонемент в солярий на 50 минут,Абонемент в солярий на 50 минут,C9,1500,"#,##0.00",1500,1500.0,equal,exact_name,1,393
https://fitnes-imperiya.fitbase.io/ticket/update?id=7,Гоголевский,Абонемент в солярий на 80 минут,Абонемент в солярий на 80 минут,C10,0,"#,##0.00",0,0.0,equal,exact_name,0,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=8,Гоголевский,АБОНЕМЕНТ ДЖАМПИНГ 12 пос,АБОНЕМЕНТ ДЖАМПИНГ 12 пос,C11,3600,"#,##0.00",3600,3600.0,equal,exact_name,0,5
https://fitnes-imperiya.fitbase.io/ticket/update?id=9,Гоголевский,АБОНЕМЕНТ ДЖАМПИНГ 8 пос,АБОНЕМЕНТ ДЖАМПИНГ 8 пос,C12,3480,"#,##0.00",3480,3480.0,equal,exact_name,0,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=10,Гоголевский,"АБОНЕМЕНТ лимфодренажная тренировка (10 посещений),1 мес.","АБОНЕМЕНТ лимфодренажная тренировка (10 посещений),1 мес.",C13,7500,"#,##0.00",7500,7500.0,equal,exact_name,0,12
https://fitnes-imperiya.fitbase.io/ticket/update?id=11,Гоголевский,Абонемент МУЛЬТИ 24 месяцев,Абонемент МУЛЬТИ 24 месяцев,C14,23980,"#,##0.00",23980,23980.0,equal,exact_name,12,327
https://fitnes-imperiya.fitbase.io/ticket/update?id=12,Гоголевский,Абонемент МУЛЬТИ 6+6 месяцев,Абонемент МУЛЬТИ 6+6 месяцев,C15,13990,"#,##0.00",13990,13990.0,equal,exact_name,0,54
https://fitnes-imperiya.fitbase.io/ticket/update?id=24,Гоголевский,"Абонемент МУЛЬТИКАРТА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ(Промышленная,10","Абонемент МУЛЬТИКАРТА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ(Промышленная,10)",C31,0,"#,##0.00",0,0.0,equal,unique_short_truncated_suffix,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=32,Гоголевский,Абонемент НЕДЕЛЯ ДРУГ,Абонемент НЕДЕЛЯ ДРУГ,C40,0,"#,##0.00",0,0.0,equal,exact_name,0,2377
https://fitnes-imperiya.fitbase.io/ticket/update?id=33,Гоголевский,Абонемент НЕДЕЛЯ КАРЕЛЬСКИЙ,Абонемент НЕДЕЛЯ КАРЕЛЬСКИЙ,C41,0,"#,##0.00",0,0.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=34,Гоголевский,Абонемент Неделя марафон,Абонемент Неделя марафон,C42,0,"#,##0.00",0,0.0,equal,exact_name,0,34
https://fitnes-imperiya.fitbase.io/ticket/update?id=35,Гоголевский,Абонемент НЕДЕЛЯ САЙТ,Абонемент НЕДЕЛЯ САЙТ,C43,100,"#,##0.00",100,100.0,equal,exact_name,0,3059
https://fitnes-imperiya.fitbase.io/ticket/update?id=36,Гоголевский,Абонемент Неделя сайт 2023,Абонемент Неделя сайт 2023,C44,0,"#,##0.00",0,0.0,equal,exact_name,0,271
https://fitnes-imperiya.fitbase.io/ticket/update?id=37,Гоголевский,Абонемент Неделя Фитнес,Абонемент Неделя Фитнес,C45,2500,"#,##0.00",2500,2500.0,equal,exact_name,0,182
https://fitnes-imperiya.fitbase.io/ticket/update?id=38,Гоголевский,Абонемент Неделя Фитнес (НОВЫЕ КЛИЕНТЫ),Абонемент Неделя Фитнес (НОВЫЕ КЛИЕНТЫ),C46,199,"#,##0.00",199,199.0,equal,exact_name,0,15
https://fitnes-imperiya.fitbase.io/ticket/update?id=39,Гоголевский,Абонемент Неделя Фитнес 1 рубль,Абонемент Неделя Фитнес 1 рубль,C47,1,"#,##0.00",1,1.0,equal,exact_name,0,19
https://fitnes-imperiya.fitbase.io/ticket/update?id=40,Гоголевский,Абонемент Неделя Фитнес 190 рублей,Абонемент Неделя Фитнес 190 рублей,C48,190,"#,##0.00",190,190.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=41,Гоголевский,Абонемент НЕДЕЛЯ ФИТНЕСА БЕСПЛАТНО,Абонемент НЕДЕЛЯ ФИТНЕСА БЕСПЛАТНО,C49,0,"#,##0.00",0,0.0,equal,exact_name,0,198
https://fitnes-imperiya.fitbase.io/ticket/update?id=42,Гоголевский,Абонемент НЕДЕЛЯ ХОЛОДНЫЕ,Абонемент НЕДЕЛЯ ХОЛОДНЫЕ,C50,0,"#,##0.00",0,0.0,equal,exact_name,0,16
https://fitnes-imperiya.fitbase.io/ticket/update?id=43,Гоголевский,АБОНЕМЕНТ САЙКЛ 12 пос без клубной карты,АБОНЕМЕНТ САЙКЛ 12 пос без клубной карты,C51,6450,"#,##0.00",6450,6450.0,equal,exact_name,6,22
https://fitnes-imperiya.fitbase.io/ticket/update?id=44,Гоголевский,АБОНЕМЕНТ САЙКЛ 12 пос при наличии клубной карты,АБОНЕМЕНТ САЙКЛ 12 пос при наличии клубной карты,C52,3600,"#,##0.00",3600,3600.0,equal,exact_name,1,33
https://fitnes-imperiya.fitbase.io/ticket/update?id=45,Гоголевский,АБОНЕМЕНТ САЙКЛ 8 пос без клубной карты,АБОНЕМЕНТ САЙКЛ 8 пос без клубной карты,C53,5400,"#,##0.00",5400,5400.0,equal,exact_name,1,3
https://fitnes-imperiya.fitbase.io/ticket/update?id=46,Гоголевский,АБОНЕМЕНТ САЙКЛ 8 пос при наличии клубной карты,АБОНЕМЕНТ САЙКЛ 8 пос при наличии клубной карты,C54,3000,"#,##0.00",3000,3000.0,equal,exact_name,0,16
https://fitnes-imperiya.fitbase.io/ticket/update?id=47,Гоголевский,Абонемент УЛЬТРА 1 МЕСЯЦ 12 посещений,Абонемент УЛЬТРА 1 МЕСЯЦ 12 посещений,C55,3500,"#,##0.00",3500,3500.0,equal,exact_name,0,190
https://fitnes-imperiya.fitbase.io/ticket/update?id=48,Гоголевский,Абонемент УЛЬТРА 1 МЕСЯЦ 8 посещений,Абонемент УЛЬТРА 1 МЕСЯЦ 8 посещений,C56,3400,"#,##0.00",3400,3400.0,equal,exact_name,0,248
https://fitnes-imperiya.fitbase.io/ticket/update?id=49,Гоголевский,"Абонемент УЛЬТРА 1 МЕСЯЦ 990,00","Абонемент УЛЬТРА 1 МЕСЯЦ 990,00",C57,990,"#,##0.00",990,990.0,equal,exact_name,0,348
https://fitnes-imperiya.fitbase.io/ticket/update?id=50,Гоголевский,Абонемент УЛЬТРА 1 МЕСЯЦ БЕЗЛИМИТ,Абонемент УЛЬТРА 1 МЕСЯЦ БЕЗЛИМИТ,C58,4100,"#,##0.00",4100,4100.0,equal,exact_name,52,4483
https://fitnes-imperiya.fitbase.io/ticket/update?id=51,Гоголевский,Абонемент УЛЬТРА 1 МЕСЯЦ БЕСПЛАТНО,Абонемент УЛЬТРА 1 МЕСЯЦ БЕСПЛАТНО,C59,0,"#,##0.00",0,0.0,equal,exact_name,0,123
https://fitnes-imperiya.fitbase.io/ticket/update?id=52,Гоголевский,Абонемент УЛЬТРА 12 + 2 лета в подарок,Абонемент УЛЬТРА 12 + 2 лета в подарок,C60,11990,"#,##0.00",11990,11990.0,equal,exact_name,1,140
https://fitnes-imperiya.fitbase.io/ticket/update?id=53,Гоголевский,Абонемент УЛЬТРА 12 месяцев,Абонемент УЛЬТРА 12 месяцев,C61,11990,"#,##0.00",11990,11990.0,equal,exact_name,389,24541
https://fitnes-imperiya.fitbase.io/ticket/update?id=54,Гоголевский,Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок),Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок),C62,15990,"#,##0.00",15990,15990.0,equal,exact_name,10,75
https://fitnes-imperiya.fitbase.io/ticket/update?id=55,Гоголевский,"Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок) Ровио,3","Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок) Ровио,3",C63,13990,"#,##0.00",13990,13990.0,equal,exact_name,0,9
https://fitnes-imperiya.fitbase.io/ticket/update?id=56,Гоголевский,Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок),Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок),C64,11990,"#,##0.00",11990,11990.0,equal,exact_name,63,187
https://fitnes-imperiya.fitbase.io/ticket/update?id=57,Гоголевский,"Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок) Ровио,3","Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок) Ровио,3",C65,15990,"#,##0.00",15990,15990.0,equal,exact_name,3,6
https://fitnes-imperiya.fitbase.io/ticket/update?id=58,Гоголевский,Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок),Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок),C66,15990,"#,##0.00",15990,15990.0,equal,exact_name,68,82
https://fitnes-imperiya.fitbase.io/ticket/update?id=59,Гоголевский,"Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок) Ровио,3","Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок) Ровио,3",C67,17990,"#,##0.00",17990,17990.0,equal,exact_name,4,5
https://fitnes-imperiya.fitbase.io/ticket/update?id=60,Гоголевский,"Абонемент УЛЬТРА 12 месяцев (Ровио,3)","Абонемент УЛЬТРА 12 месяцев (Ровио,3)",C68,15990,"#,##0.00",15990,15990.0,equal,exact_name,1,18
https://fitnes-imperiya.fitbase.io/ticket/update?id=61,Гоголевский,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок,C69,0,"#,##0.00",0,0.0,equal,exact_name,3,49
https://fitnes-imperiya.fitbase.io/ticket/update?id=62,Гоголевский,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок (Рови,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок (Ровио),C70,13990,"#,##0.00",13990,13990.0,equal,unique_short_truncated_suffix,0,4
https://fitnes-imperiya.fitbase.io/ticket/update?id=63,Гоголевский,Абонемент УЛЬТРА 12 месяцев ДВОЙНОЕ / СЕМЕЙНЫЙ,Абонемент УЛЬТРА 12 месяцев ДВОЙНОЕ / СЕМЕЙНЫЙ,C71,4035,"#,##0.00",4035,4035.0,equal,exact_name,28,1338
https://fitnes-imperiya.fitbase.io/ticket/update?id=64,Гоголевский,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ,C72,12990,"#,##0.00",12990,0.0,zero,exact_name,150,666
https://fitnes-imperiya.fitbase.io/ticket/update?id=65,Гоголевский,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (вип),Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (вип),C73,10990,"#,##0.00",10990,10990.0,equal,exact_name,277,290
https://fitnes-imperiya.fitbase.io/ticket/update?id=66,Гоголевский,"Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (Промышленная,10)","Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (Промышленная,10)",C74,7989,"#,##0.00",7989,7989.0,equal,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=67,Гоголевский,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ+подарок,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ+подарок,C75,0,"#,##0.00",0,11990.0,other,exact_name,131,137
https://fitnes-imperiya.fitbase.io/ticket/update?id=68,Гоголевский,Абонемент УЛЬТРА 12+2 месяца в подарок,Абонемент УЛЬТРА 12+2 месяца в подарок,C76,11990,"#,##0.00",11990,11990.0,equal,exact_name,0,291
https://fitnes-imperiya.fitbase.io/ticket/update?id=69,Гоголевский,Абонемент УЛЬТРА 12+2 месяца в подарок (Ровио),Абонемент УЛЬТРА 12+2 месяца в подарок (Ровио),C77,13990,"#,##0.00",13990,13990.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=70,Гоголевский,Абонемент УЛЬТРА 12+6 месяцев,Абонемент УЛЬТРА 12+6 месяцев,C78,14991,"#,##0.00",14991,14991.0,equal,exact_name,0,65
https://fitnes-imperiya.fitbase.io/ticket/update?id=71,Гоголевский,Абонемент УЛЬТРА 15 месяцев,Абонемент УЛЬТРА 15 месяцев,C79,0,"#,##0.00",0,0.0,equal,exact_name,2,13
https://fitnes-imperiya.fitbase.io/ticket/update?id=72,Гоголевский,Абонемент Ультра 15 месяцев (подарок),Абонемент Ультра 15 месяцев (подарок),C80,12990,"#,##0.00",12990,12990.0,equal,exact_name,330,479
https://fitnes-imperiya.fitbase.io/ticket/update?id=73,Гоголевский,Абонемент УЛЬТРА 15 месяцев (рассрочка),Абонемент УЛЬТРА 15 месяцев (рассрочка),C81,12990,"#,##0.00",12990,12990.0,equal,exact_name,2,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=74,Гоголевский,Абонемент УЛЬТРА 15 месяцев + 3 месяца заморозки в подарок(Ровио,Абонемент УЛЬТРА 15 месяцев + 3 месяца заморозки в подарок(Ровио),C82,14990,"#,##0.00",14990,14990.0,equal,unique_short_truncated_suffix,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=75,Гоголевский,Абонемент УЛЬТРА 24 месяца,Абонемент УЛЬТРА 24 месяца,C84,23000,"#,##0.00",23000,23000.0,equal,exact_name,12,230
https://fitnes-imperiya.fitbase.io/ticket/update?id=76,Гоголевский,Абонемент УЛЬТРА 3 месяца,Абонемент УЛЬТРА 3 месяца,C85,8000,"#,##0.00",8000,8000.0,equal,exact_name,4,442
https://fitnes-imperiya.fitbase.io/ticket/update?id=77,Гоголевский,Абонемент УЛЬТРА 6 месяцев СПЕЦПРЕДЛОЖЕНИЕ,Абонемент УЛЬТРА 6 месяцев СПЕЦПРЕДЛОЖЕНИЕ,C86,7000,"#,##0.00",7000,7000.0,equal,exact_name,1,10
https://fitnes-imperiya.fitbase.io/ticket/update?id=78,Гоголевский,Абонемент УЛЬТРА 6+6 месяцев,Абонемент УЛЬТРА 6+6 месяцев,C87,13991,"#,##0.00",13991,13991.0,equal,exact_name,0,128
https://fitnes-imperiya.fitbase.io/ticket/update?id=79,Гоголевский,Абонемент УЛЬТРА 9 месяцев,Абонемент УЛЬТРА 9 месяцев,C88,14990,"#,##0.00",14990,14990.0,equal,exact_name,0,120
https://fitnes-imperiya.fitbase.io/ticket/update?id=80,Гоголевский,Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок),Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок),C89,13990,"#,##0.00",13990,13990.0,equal,exact_name,0,21
https://fitnes-imperiya.fitbase.io/ticket/update?id=81,Гоголевский,Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок) Ровио,Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок) Ровио,C90,12990,"#,##0.00",12990,12990.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=82,Гоголевский,Абонемент УЛЬТРА 9 месяцев (6 месяцев в подарок),Абонемент УЛЬТРА 9 месяцев (6 месяцев в подарок),C91,15990,"#,##0.00",15990,0.0,zero,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=83,Гоголевский,Абонемент УЛЬТРА 9 месяцев СПЕЦПРЕДЛОЖЕНИЕ,Абонемент УЛЬТРА 9 месяцев СПЕЦПРЕДЛОЖЕНИЕ,C92,9900,"#,##0.00",9900,9900.0,equal,exact_name,0,16
https://fitnes-imperiya.fitbase.io/ticket/update?id=84,Гоголевский,Абонемент УЛЬТРА 9 месяцев+3 месяца в подарок (Ровио),Абонемент УЛЬТРА 9 месяцев+3 месяца в подарок (Ровио),C93,12990,"#,##0.00",12990,12990.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=93,Гоголевский,Пробное посещение АКВА,Пробное посещение АКВА,C102,500,"#,##0.00",500,500.0,equal,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=94,Гоголевский,Разовое посещение АКВА,Разовое посещение АКВА,C103,450,"#,##0.00",450,450.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=95,Гоголевский,"Студенческий абонемент 4 месяца 6 900,00","Студенческий абонемент 4 месяца 6 900,00",C104,6900,"#,##0.00",6900,6900.0,equal,exact_name,0,176
https://fitnes-imperiya.fitbase.io/ticket/update?id=96,Гоголевский,Студенческий дневной абонемент 9 месяцев,Студенческий дневной абонемент 9 месяцев,C105,8900,"#,##0.00",8900,8900.0,equal,exact_name,0,4
https://fitnes-imperiya.fitbase.io/ticket/update?id=97,Гоголевский,Студенческий дневной абонемент 9 месяцев (посещение клуба до 17:,Студенческий дневной абонемент 9 месяцев (посещение клуба до 17:00),C106,8900,"#,##0.00",8900,8900.0,equal,unique_short_truncated_suffix,5,35
https://fitnes-imperiya.fitbase.io/ticket/update?id=98,Гоголевский,СУБАРЕНДА 10 посещений,СУБАРЕНДА 10 посещений,C107,13000,"#,##0.00",13000,13000.0,equal,exact_name,0,10
https://fitnes-imperiya.fitbase.io/ticket/update?id=99,Гоголевский,СУБАРЕНДА 12 посещений,СУБАРЕНДА 12 посещений,C108,20000,"#,##0.00",20000,20000.0,equal,exact_name,4,225
https://fitnes-imperiya.fitbase.io/ticket/update?id=100,Гоголевский,СУБАРЕНДА 15 посещений,СУБАРЕНДА 15 посещений,C109,20000,"#,##0.00",20000,22000.0,other,exact_name,0,163
https://fitnes-imperiya.fitbase.io/ticket/update?id=101,Гоголевский,СУБАРЕНДА 20 посещений,СУБАРЕНДА 20 посещений,C110,22500,"#,##0.00",22500,22500.0,equal,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=102,Гоголевский,СУБАРЕНДА 8 посещений,СУБАРЕНДА 8 посещений,C111,15000,"#,##0.00",15000,15000.0,equal,exact_name,1,46
https://fitnes-imperiya.fitbase.io/ticket/update?id=103,Гоголевский,СУБАРЕНДА безлимит,СУБАРЕНДА безлимит,C112,28000,"#,##0.00",28000,28000.0,equal,exact_name,6,398
https://fitnes-imperiya.fitbase.io/ticket/update?id=104,Гоголевский,СУБАРЕНДА безлимит неделя Савостьянова Ксения,СУБАРЕНДА безлимит неделя Савостьянова Ксения,C113,3000,"#,##0.00",3000,3000.0,equal,exact_name,0,3
https://fitnes-imperiya.fitbase.io/ticket/update?id=105,Гоголевский,СУБАРЕНДА безлимит Савостьянова Ксения,СУБАРЕНДА безлимит Савостьянова Ксения,C114,10000,"#,##0.00",10000,10000.0,equal,exact_name,0,7
https://fitnes-imperiya.fitbase.io/ticket/update?id=106,Гоголевский,УЛЬТРА 12 месяцев + 2 месяца заморозки в подарок (Ровио),УЛЬТРА 12 месяцев + 2 месяца заморозки в подарок (Ровио),C116,14990,"#,##0.00",14990,14990.0,equal,exact_name,1,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=107,Гоголевский,УЛЬТРА 12 месяцев + подарок,УЛЬТРА 12 месяцев + подарок,C117,11990,"#,##0.00",11990,11990.0,equal,exact_name,222,293
https://fitnes-imperiya.fitbase.io/ticket/update?id=108,Гоголевский,УЛЬТРА 6 месяцев + 3 месяца в подарок,УЛЬТРА 6 месяцев + 3 месяца в подарок,C118,14990,"#,##0.00",14990,14990.0,equal,exact_name,0,5
https://fitnes-imperiya.fitbase.io/ticket/update?id=109,Гоголевский,УЛЬТРА 9 месяцев (подарок),УЛЬТРА 9 месяцев (подарок),C119,10990,"#,##0.00",10990,14990.0,other,exact_name,42,100
https://fitnes-imperiya.fitbase.io/ticket/update?id=110,Гоголевский,"Холодные 13 900,00 МУЛЬТИ 24 месяца","Холодные 13 900,00 МУЛЬТИ 24 месяца",C121,13900,"#,##0.00",13900,13900.0,equal,exact_name,0,3
https://fitnes-imperiya.fitbase.io/ticket/update?id=112,Гоголевский,"Холодные 9 900,00 УЛЬТРА 12 месяцев","Холодные 9 900,00 УЛЬТРА 12 месяцев",C123,9900,"#,##0.00",9900,9900.0,equal,exact_name,0,6
https://fitnes-imperiya.fitbase.io/ticket/update?id=113,Гоголевский,Членство детская йога,Членство детская йога,C124,0,"#,##0.00",0,0.0,equal,exact_name,0,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=374,Гоголевский,подписка в 1 клуб,,,,,,2000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=376,Гоголевский,"Тариф Дневной. Вступительный взнос 1500,ежемесячно 1500",,,,,,3000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=377,Гоголевский,"Тариф Клубный. Вступительный взнос 1 500, ежемесячно 1 800",,,,,,3300.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=378,Гоголевский,"Тариф Сетевой. Вступительный взнос 1 500, ежемесячно 2 000",,,,,,3500.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=379,Гоголевский,Годовой,,,,,,19000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=435,Гоголевский,"Тариф Дневной. Вступительный взнос 1 000,ежемесячно 1500",,,,,,2500.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=436,Гоголевский,"Тариф Клубный. Вступительный взнос 1 000, ежемесячно 1 800",,,,,,2800.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=371,"Гоголевский, Промышленная, Ровио, Столица",TEST-AZA,,,,,,20000.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=373,"Гоголевский, Промышленная, Ровио, Столица",Абонемент тест,,,,,,3500.0,unmatched_name,,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=382,Гоголевский,Клубный,,,,,,1800.0,unmatched_name,,0,0
